Year,Field,Company,Hybrid,Yield,Moisture,Erect,DoP,DoH,RM,Stand,PPA,IncRate&Exp/Reg
1985,DeKalb,Funks,5051X,133,22.4,48,7-May,29-Oct,NaN,,,
1985,DeKalb,Funks,5055X,198,24.8,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Funks,G-4440,175,22,93,7-May,29-Oct,NaN,,,
1985,DeKalb,Funks,G-4514,161,21.1,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Funks,RA1404,117,19.4,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Funks,RA1404,163,20,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Funks,RA1404,181,21.1,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Funks,RA1404,169,22.2,28,7-May,29-Oct,NaN,,,
1985,DeKalb,Funks,RA1502,118,21.3,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Garst,8345,183,23.7,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Golden Acres,6994,113,20.2,65,7-May,29-Oct,NaN,,,
1985,DeKalb,Golden Acres,6996,141,22.5,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Golden Acres,6995-A,114,19.6,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Golden Harvest,2480,177,18.7,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Golden Harvest,2602,180,21.3,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Golden Harvest,2604,173,21.8,91,7-May,29-Oct,NaN,,,
1985,DeKalb,Golden Harvest,EX404,197,24.8,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Great Lakes,540,154,20.5,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Great Lakes,608,177,23.3,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Growmark,6566,165,22.4,77,7-May,29-Oct,NaN,,,
1985,DeKalb,Growmark,6933,182,22.3,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Gutwein,2610,178,20.1,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Gutwein,2660,182,23.7,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Gutwein,2690,184,24.1,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Henkel,H-165,176,21.3,94,7-May,29-Oct,NaN,,,
1985,DeKalb,Henkel,H-199,160,20.3,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Henkel,H-21,171,21.8,84,7-May,29-Oct,NaN,,,
1985,DeKalb,Henkel,H-24,174,21.6,92,7-May,29-Oct,NaN,,,
1985,DeKalb,Hoblit,439,189,23.6,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Hubner,3108,174,21,92,7-May,29-Oct,NaN,,,
1985,DeKalb,Hubner,3307,180,20.8,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Hughes,5400,145,21.7,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Kitchen,KSC414,179,22.9,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Kitchen,KSC513,181,25.1,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Kruger,8107,173,21.1,90,7-May,29-Oct,NaN,,,
1985,DeKalb,Leader,LSX575,171,21.6,79,7-May,29-Oct,NaN,,,
1985,DeKalb,Leader,SX575,166,22.5,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Lewis,5650,177,21.6,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Lewis,X21B,161,19.2,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Lynks,4304,178,21.4,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Lynks,4315,180,22.4,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Lynks,4355,178,22.6,96,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX7300B,187,25.3,98,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX7300B,192,27.9,99,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX8304,174,19.3,92,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX8406,188,20.8,99,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX8408,185,23.6,98,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX8508,167,22.6,100,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX8508,165,23,78,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX8509,148,19.2,98,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX8509,165,20.8,100,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,SX8512,186,23.6,98,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,TX8407,170,22,52,7-May,29-Oct,NaN,,,
1985,DeKalb,McAllister,TXB407,153,19.5,100,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,5596,171,20.8,82,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,5750,164,21.9,98,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,7372,196,22.1,99,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,7384,189,23.2,99,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,7800,120,22.7,99,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,8020,106,22.1,98,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,84-43,185,24.7,98,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,84-56,158,25.3,96,7-May,29-Oct,NaN,,,
1985,DeKalb,McCurdy,B4-31,150,19.3,96,7-May,29-Oct,NaN,,,
1985,DeKalb,NC+,3440,155,19,94,7-May,29-Oct,NaN,,,
1985,DeKalb,NC+,3653,157,19.1,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Noble,2562,178,23.3,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Northrup King,PX9410,142,17.5,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Northrup King,PX9410,154,19.6,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Northrup King,PX9527,117,19.3,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Northrup King,PX9527,158,19.7,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Northrup King,PX9527,182,21.9,97,7-May,29-Oct,NaN,,,
1985,DeKalb,P.A.G.,269,181,19.4,97,7-May,29-Oct,NaN,,,
1985,DeKalb,P.A.G.,269,175,21.7,93,7-May,29-Oct,NaN,,,
1985,DeKalb,P.A.G.,275,148,18.7,97,7-May,29-Oct,NaN,,,
1985,DeKalb,P.A.G.,275,172,21,88,7-May,29-Oct,NaN,,,
1985,DeKalb,P.A.G.,297,162,19.4,100,7-May,29-Oct,NaN,,,
1985,DeKalb,P.A.G.,310,164,19.9,94,7-May,29-Oct,NaN,,,
1985,DeKalb,P.A.G.,352,189,23.8,99,7-May,29-Oct,NaN,,,
1985,DeKalb,P.A.G.,354,115,21.5,89,7-May,29-Oct,NaN,,,
1985,DeKalb,Payco,537,110,20.8,54,7-May,29-Oct,NaN,,,
1985,DeKalb,Payco,860,163,19.8,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Paymaster,7990,169,23.1,71,7-May,29-Oct,NaN,,,
1985,DeKalb,Pfister,2300,176,22.7,94,7-May,29-Oct,NaN,,,
1985,DeKalb,Pfister,2800,167,23.9,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Pfister,3450,131,20.4,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Pfister,3520,185,24.4,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Pocklington,501A,174,21.3,92,7-May,29-Oct,NaN,,,
1985,DeKalb,Pocklington,M451,165,21.2,87,7-May,29-Oct,NaN,,,
1985,DeKalb,Pocklington,M51,173,22.5,90,7-May,29-Oct,NaN,,,
1985,DeKalb,Pocklington,M71,151,23.3,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Pocklington,M71,172,24.8,87,7-May,29-Oct,NaN,,,
1985,DeKalb,Prairie,SX730,177,24.7,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Pride,6656,170,20,67,7-May,29-Oct,NaN,,,
1985,DeKalb,Pride,6656,159,21.7,93,7-May,29-Oct,NaN,,,
1985,DeKalb,Pride,6692,175,20,94,7-May,29-Oct,NaN,,,
1985,DeKalb,Pride,6692,162,23.7,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Pride,7705,193,23.2,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Pride,7705,173,24.6,90,7-May,29-Oct,NaN,,,
1985,DeKalb,Princeton,475,126,19.4,92,7-May,29-Oct,NaN,,,
1985,DeKalb,Princeton,860,117,21.4,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Princeton,870,179,27.8,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Renk,66,173,21.5,90,7-May,29-Oct,NaN,,,
1985,DeKalb,Riverside,555,162,18.2,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Riverside,2240,197,26,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Riverside,22A,183,22.4,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Riverside,40A,163,20.4,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Robe,8B,147,22.7,99,7-May,29-Oct,NaN,,,
1985,DeKalb,S Brand,52,175,22.1,93,7-May,29-Oct,NaN,,,
1985,DeKalb,S Brand,54,172,19.7,88,7-May,29-Oct,NaN,,,
1985,DeKalb,S Brand,63,171,21.4,84,7-May,29-Oct,NaN,,,
1985,DeKalb,S Brand,70,169,24.2,70,7-May,29-Oct,NaN,,,
1985,DeKalb,S Brand,63A,188,23.9,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Seedex,1140,201,23.9,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Shissler,175,169,20.8,36,7-May,29-Oct,NaN,,,
1985,DeKalb,Shissler,186,190,23.1,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Shissler,194,181,28,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Shissler,196,179,25.2,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Sieben,35XS,186,22.7,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Sieben,43XS,179,24,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Sohigro,40,186,22.1,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Sohigro,41,173,20.6,90,7-May,29-Oct,NaN,,,
1985,DeKalb,Sohigro,54,181,21.2,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Sohigro,60,189,23.8,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Southern States,SS565,168,21.4,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Southern States,SS680,172,22.1,87,7-May,29-Oct,NaN,,,
1985,DeKalb,Southern States,SS728,191,22.7,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Southern States,SS737,170,23.1,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Southern States,SS811,187,25.6,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Stauffer,5260,160,20,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Stauffer,6595,175,21,93,7-May,29-Oct,NaN,,,
1985,DeKalb,Stauffer,7759,176,24,94,7-May,29-Oct,NaN,,,
1985,DeKalb,Stewart,6973,177,24.6,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Stewart,8420,162,21.9,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Stone,SX35,181,20.1,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Stone,SX36,184,22.4,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Stone,SX455,166,22.5,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Sturdy Grow,805B,165,27.7,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Sturdy Grow,973W,178,24,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Sun Prairie,230,177,20.2,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Sun Prairie,230,163,20.4,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Sun Prairie,240,183,22.9,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Sun Prairie,275,177,21.5,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Sun Prairie,3150,107,19.8,NaN,7-May,29-Oct,NaN,,,
1985,DeKalb,Super Crost,2410,185,20.8,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Super Crost,3030,176,18.9,94,7-May,29-Oct,NaN,,,
1985,DeKalb,Super Crost,5438,173,21.8,91,7-May,29-Oct,NaN,,,
1985,DeKalb,Super Crost,5438,188,24.7,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Super Crost,5460,180,21.5,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Super Crost,5460,182,22.1,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Super Crost,7600,122,22.3,94,7-May,29-Oct,NaN,,,
1985,DeKalb,Super Crost,7600,189,24.4,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Terra,3103,170,21.6,54,7-May,29-Oct,NaN,,,
1985,DeKalb,Terra,3300,179,23.4,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Terra,3300,194,23.4,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Terra,3400,169,23,70,7-May,29-Oct,NaN,,,
1985,DeKalb,Thor-O-Bred,422,161,18.6,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Thor-O-Bred,544A,171,21.5,84,7-May,29-Oct,NaN,,,
1985,DeKalb,Thor-O-Bred,EXP1321,176,19.1,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Trisler,T-2880,164,19.6,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Trisler,T-5250,157,21.6,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Trisler,T-5580,111,19.7,93,7-May,29-Oct,NaN,,,
1985,DeKalb,United,U-105,153,19.2,100,7-May,29-Oct,NaN,,,
1985,DeKalb,United,U-160,167,19.3,100,7-May,29-Oct,NaN,,,
1985,DeKalb,United,U-451,190,23.2,99,7-May,29-Oct,NaN,,,
1985,DeKalb,United,U-451,188,25.7,99,7-May,29-Oct,NaN,,,
1985,DeKalb,United,U-500,175,23.4,93,7-May,29-Oct,NaN,,,
1985,DeKalb,United,U-720,185,26.8,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Uphoff,333,150,19.9,96,7-May,29-Oct,NaN,,,
1985,DeKalb,Uphoff,644,168,23.6,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Uphoff,645,167,21.4,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Uphoff,840,148,19.6,97,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V418W,168,22.9,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V420W,177,25.3,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V426AW,152,20.3,95,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V428W,154,20.7,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V52W,164,21.7,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V550,192,22.8,99,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V575,183,26.4,98,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V58AW,169,22.5,71,7-May,29-Oct,NaN,,,
1985,DeKalb,Vineyard,V58W,124,21.3,83,7-May,29-Oct,NaN,,,
1985,DeKalb,Voris,EXP1102,114,21.7,100,7-May,29-Oct,NaN,,,
1985,DeKalb,Voris,EXP1259,108,20.5,NaN,7-May,29-Oct,NaN,,,
1985,DeKalb,Whisnand,77W,155,25.7,94,7-May,29-Oct,NaN,,,
1985,DeKalb,Whisnand,97W,141,22.9,95,7-May,29-Oct,NaN,,,
1985,Kilbourne,Agratech,GK750,136,17.9,91,9-May,6-Oct,NaN,,,
1985,Kilbourne,Agratech,GK850,129,19,85,9-May,6-Oct,NaN,,,
1985,Kilbourne,Agripro,AP-510,113,16.6,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,Agripro,AP-655,122,18.6,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Ainsworth,X-416,132,18.2,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Ainsworth,X-617A,111,18.1,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Asgrow,RX717,101,14.4,96,9-May,6-Oct,NaN,,,
1985,Kilbourne,Asgrow,RX788,131,17.2,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,Asgrow,RX892,114,16.7,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Asgrow,SX6882,125,15.4,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,Asgrow,XP7975,94,15.2,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,Asgrow,XP8755,95,18,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,Bo-Jac,603,123,16.7,87,9-May,6-Oct,NaN,,,
1985,Kilbourne,Bo-Jac,607,132,18.9,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,Bo-Jac,905,132,20.3,89,9-May,6-Oct,NaN,,,
1985,Kilbourne,Cargill,955,109,17.3,91,9-May,6-Oct,NaN,,,
1985,Kilbourne,Cargill,967,119,15.9,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,Cargill,971,126,18.8,89,9-May,6-Oct,NaN,,,
1985,Kilbourne,Cargill,973,112,19.1,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,Coker,8575,106,15,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Coker,8601,112,15.7,91,9-May,6-Oct,NaN,,,
1985,Kilbourne,Coker,8719,131,18.6,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Crow,431,84,14.6,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Crow,444,100,13.5,97,9-May,6-Oct,NaN,,,
1985,Kilbourne,Crow,488,124,15.3,91,9-May,6-Oct,NaN,,,
1985,Kilbourne,Crow,525,111,15.9,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Crow,666,135,16.9,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,DeKalb,636,116,17.8,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,DeKalb,689,113,18.6,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,DeKalb,OK672,136,16.2,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK7780,114,15.3,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK7782,85,14.8,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK7796,123,17.6,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK7796C,119,18,87,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK8805,118,17.3,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK8805A,114,16.8,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK8820,102,17.4,91,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK9900,126,19.5,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,EK Premium,EK9910,97,18.4,88,9-May,6-Oct,NaN,,,
1985,Kilbourne,Funks,5013A,112,17.5,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,Funks,5051X,94,15.4,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Funks,5055X,127,18.8,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,Funks,6008X,111,17.7,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Funks,6024X,114,17.9,88,9-May,6-Oct,NaN,,,
1985,Kilbourne,Funks,G-4522,124,17.5,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Funks,RA1404,116,14.7,97,9-May,6-Oct,NaN,,,
1985,Kilbourne,Funks,RA1502,125,18.2,84,9-May,6-Oct,NaN,,,
1985,Kilbourne,Golden Harvest,2572,117,17.2,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,Golden Harvest,2602,138,16.2,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Golden Harvest,2604,119,16.1,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,Golden Harvest,2638,138,18.4,91,9-May,6-Oct,NaN,,,
1985,Kilbourne,Growmark,681,135,18.4,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,Growmark,6933,124,17.1,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,Lewis,5910,117,18.2,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,Lewis,6140,124,18.9,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,Lewis,X74B,142,18.8,88,9-May,6-Oct,NaN,,,
1985,Kilbourne,Lewis,X94B,123,18,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Lynks,4315,92,14.6,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,Lynks,4355,154,17.2,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Lynks,4500,106,18.6,96,9-May,6-Oct,NaN,,,
1985,Kilbourne,McCurdy,7277,119,17.1,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,McCurdy,7384,112,16.5,89,9-May,6-Oct,NaN,,,
1985,Kilbourne,Northrup King,PX9527,93,14.3,96,9-May,6-Oct,NaN,,,
1985,Kilbourne,P.A.G.,269,124,16.1,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,P.A.G.,297,78,13.6,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,P.A.G.,352,110,17.5,89,9-May,6-Oct,NaN,,,
1985,Kilbourne,Payco,537,116,18.3,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Payco,860,86,13.9,94,9-May,6-Oct,NaN,,,
1985,Kilbourne,Payco,900,121,16.8,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Payco,925,115,17.5,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Payco,1000,102,18.6,85,9-May,6-Oct,NaN,,,
1985,Kilbourne,Pfister,2800,113,14.2,96,9-May,6-Oct,NaN,,,
1985,Kilbourne,Pfister,2880,112,15,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,Pfister,3450,148,19.1,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Pfister,3520,114,15.1,89,9-May,6-Oct,NaN,,,
1985,Kilbourne,Pocklington,M51,127,17.4,89,9-May,6-Oct,NaN,,,
1985,Kilbourne,Shissler,176,87,14.8,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Shissler,178,115,14.6,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,Shissler,186,131,17.9,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,Shissler,194,116,18.7,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Shissler,196,115,17.9,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Stauffer,7751,113,17.1,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,Stauffer,7759,140,16.7,96,9-May,6-Oct,NaN,,,
1985,Kilbourne,Stone,SX337,134,17.6,93,9-May,6-Oct,NaN,,,
1985,Kilbourne,Stone,SX35,122,15.7,95,9-May,6-Oct,NaN,,,
1985,Kilbourne,Stone,SX36,116,18.4,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Stone,SX455,118,20.8,90,9-May,6-Oct,NaN,,,
1985,Kilbourne,Super Crost,5438,124,17.2,92,9-May,6-Oct,NaN,,,
1985,Kilbourne,Thor-O-Bred,660,109,16.6,96,9-May,6-Oct,NaN,,,
1985,Kilbourne,Thor-O-Bred,EXP1460,112,18.9,91,9-May,6-Oct,NaN,,,
1985,Kilbourne,Zimmerman,34,123,19.9,89,9-May,6-Oct,NaN,,,
1985,Kilbourne,Zimmerman,27Y,97,17.7,83,9-May,6-Oct,NaN,,,
1985,Kilbourne,Zimmerman,28Y,145,18.2,95,9-May,6-Oct,NaN,,,
1985,Monmouth,Adler,2910,167,21.7,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Adler,30X,181,22.6,97,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Agratech,GK695,181,20.7,97,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Agrigold,A-6655,192,26.1,99,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Agrinetics,8119,176,24.5,94,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Agripro,AP-277,154,18.5,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Agripro,AP-391,161,18.8,93,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Agripro,AP-655,167,23.2,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Ainsworth,X-314,161,20.9,96,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Ainsworth,X-617,187,25.7,98,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Ainsworth,X-920,137,22,87,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Americana,3010,166,18.7,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Americana,3100,172,21.8,87,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Americana,4640,158,23.4,98,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Americana,4730,182,24.4,97,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Americana,4780,135,20.8,98,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Asgrow,RX777,182,23.6,97,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Asgrow,RX788,178,23.5,96,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Asgrow,SX1170A,159,19.8,93,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Asgrow,SX2570,172,22.1,88,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Bear,810AA,180,23.1,97,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Beck,63X,186,24.1,98,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Betagold,KH391,166,18.6,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Bo-Jac,391,173,19.5,91,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Bo-Jac,452,180,21,97,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Bo-Jac,562,192,26.3,99,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Bo-Jac,4420,173,21.2,90,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Callahan,C773,109,20.1,97,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Cargill,861,177,18.9,95,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Cargill,889,156,19.6,83,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Cargill,893,158,19,98,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Cargill,955,108,20.5,NaN,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Cargill,967,178,23.9,96,29-Apr,16-Oct,NaN,,,
1985,Monmouth,CFS,5801,154,19.9,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,CFS,7001,162,24.5,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Challenger,CS407,165,18.6,87,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Challenger,CS407,170,20.9,53,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Challenger,CS407B,186,22,98,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Challenger,CS412,168,22,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Coker,8625,130,19.6,93,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Coker,XP5074,170,21.7,53,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Crow,444,164,22.6,98,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Crow,666,204,24.5,100,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Dairyland,DST11007,177,26,95,29-Apr,16-Oct,NaN,,,
1985,Monmouth,Dairyland,DST11505,188,23.6,99,29-Apr,16-Oct,NaN,,,
